Source_Place,Similar_Place,Similarity_URL_Place,Similarity_Score
วัดกร่าง,วัดเจดีย์หอย,https://img.wongnai.com/p/1920x0/2018/07/09/bfc5d4a8512f472aa4d41a7a8af5de51.jpg,0.9837007522583008
วัดกร่าง,วัดชินวรารามวรวิหาร,https://files.thailandtourismdirectory.go.th/assets/upload/2017/12/22/20171222d41d8cd98f00b204e9800998ecf8427e124521.jpg,0.9830001592636108
วัดกร่าง,วัดเขียนเขต,https://katin.dra.go.th/uploads/school/61c964f46a40c.gif,0.9824005365371704
ทุ่งนามอญ,Wisdom Farm พิพิธภัณฑ์การเกษตร,https://mpics.mgronline.com/pics/Images/562000007917201.JPEG,0.9700366258621216
ทุ่งนามอญ,พิพิธภัณฑ์บัว,https://static.thairath.co.th/media/4DQpjUtzLUwmJZZC0NyTJCSMI8gGHvve6TQxOSWHsQkZ.webp,0.9431391954421997
ทุ่งนามอญ,ดงตาลสามโคก,https://scontent.fbkk29-1.fna.fbcdn.net/v/t1.18169-9/26994090_1840026382676432_2435732735081388493_n.jpg?stp=dst-jpg_p180x540&_nc_cat=100&ccb=1-7&_nc_sid=13d280&_nc_ohc=G4ggWMSQhdkQ7kNvgFkBjR7&_nc_ht=scontent.fbkk29-1.fna&oh=00_AYB2JhQH-OSnMRNiSCOOjJyRoKRWAzmAoI1E0XPNuB3Iog&oe=67273BFC,0.9383257627487183
ทุ่งนามอญ,ร้านกาแฟในสวน คลอง 13,https://www.paiduaykan.com/wp-content/uploads/2019/03/2-DSC_9304.jpg,0.8901851177215576
ทุ่งนามอญ,กระท่อมลุงจรณ์,https://miro.medium.com/v2/resize:fit:3200/format:webp/1*ly7dOgfChEWTMAChAwnd6g.jpeg,0.8888078927993774
ทุ่งนามอญ,ฟาร์มเมล่อนลุงแดง,https://scontent.fbkk12-4.fna.fbcdn.net/v/t1.6435-9/136057243_1050181605468188_3208038005416202440_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=2a1932&_nc_ohc=JnUWlWMpGqgQ7kNvgHmilal&_nc_ht=scontent.fbkk12-4.fna&_nc_gid=AE4l-ihxyh0tJ_0q5rsdvBj&oh=00_AYAyjd1FJzPHb8wKYhDBbtRGFqoGUIkLhtUwQCaH4RGRzw&oe=6729A8B6,0.8435239791870117
ทุ่งนามอญ,Mini Zoo ธัญบุรี,https://static.thairath.co.th/media/dFQROr7oWzulq5Fa5KwI3u0qIHVGt4v1LOmUV3Bv3pFE5q7k7kG42LGnM94oE5XzLVD.jpg,0.8345221877098083
ทุ่งนามอญ, Auntie's Garden cafe & restaurant,https://edtprod1.edtguide.com/edtguide/assets/Aunteis-garden-5.jpg,0.8253452181816101
ทุ่งนามอญ,ทุ่งนามอญบ้านบ่อทอง,https://img.wongnai.com/p/1920x0/2019/06/27/19c719503802462c833140a332db18d7.jpg,0.8183404207229614
ทุ่งนามอญ,พิพิธภัณฑ์วิทยาศาสตร์แห่งชาติ คลองห้า,https://www.nsm.or.th/nsm/sites/default/files/inline-images/003.jpg,0.791526198387146
กระติ๊บ เป็ดย่าง-ส้มตำ, ครัววันดีกุ้งเผา ริมแม่น้ำเจ้าพระยา,https://www.ryoiireview.com/upload/article/202212/1672218340_ded5bec2a01cba5e411900a932f60c36.jpg,0.9714437127113342
กระติ๊บ เป็ดย่าง-ส้มตำ,สยามกรุง กุ้งเผา,https://scontent.fbkk12-1.fna.fbcdn.net/v/t39.30808-6/314501601_498617828952137_4039238593510384634_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=cc71e4&_nc_ohc=YUJENZRndMcQ7kNvgGFWDe3&_nc_ht=scontent.fbkk12-1.fna&_nc_gid=AfDpKcW1lo8CTJMoYPCOoQx&oh=00_AYB0jrxDPPgM7pCvxtUXRioG_YX4WrtunQsdsJCqZp-Jjw&oe=67082F5C,0.9699488282203674
กระติ๊บ เป็ดย่าง-ส้มตำ,Know Name Café,https://www.reviewyourliving.com/wp-content/uploads/2022/01/Know-Name-Cafe-5.jpg,0.9685720205307007
กระติ๊บ เป็ดย่าง-ส้มตำ,จอมโหด บุฟเฟ่ต์,https://scontent.fbkk8-3.fna.fbcdn.net/v/t39.30808-6/297402862_1385689768592473_4548946901664861984_n.jpg?stp=dst-jpg_s720x720&_nc_cat=108&ccb=1-7&_nc_sid=833d8c&_nc_ohc=719CalInbh8Q7kNvgHxpiOU&_nc_ht=scontent.fbkk8-3.fna&_nc_gid=AXeLOvZKPMqWK_sBBuX7-zh&oh=00_AYBRarCLU4DnU6_NUAGyhiLGq9tF20qBaJmQw78DeSu1cw&oe=6708341B,0.9679235219955444
กระติ๊บ เป็ดย่าง-ส้มตำ, ครัวระเบียงน้ำ สะพานปทุมธานี 2,https://www.ryoiireview.com/upload/article/202202/1645601682_5ffad54ff10e81a32c5e9bff05156e7e.jpg,0.9650489091873169
กระติ๊บ เป็ดย่าง-ส้มตำ, ครัวบุษบัน กุ้งเผา วอเตอร์วิว,https://scontent.kachon.com/files/news/328614/1544426472.jpeg,0.9648148417472839
กระติ๊บ เป็ดย่าง-ส้มตำ, Wave Side Restaurant,https://t1.blockdit.com/photos/2023/11/65523de97efe920bf61c4df2_800x0xcover_XjfUsli1.jpg,0.9642637968063354
กระติ๊บ เป็ดย่าง-ส้มตำ, บ้านสวนริมคลอง,https://files.thailandtourismdirectory.go.th/assets/upload/2018/12/12/201812123a3b152d937877d3a1187a49e08ad155103105.jpg,0.9632210731506348
กระติ๊บ เป็ดย่าง-ส้มตำ,ร้านสมยงตำซั่ว,https://mpics.mgronline.com/pics/Images/560000002885001.JPEG,0.9626144170761108
กระติ๊บ เป็ดย่าง-ส้มตำ,เจ๊ต้อยซีฟู้ด,https://scontent.fbkk12-5.fna.fbcdn.net/v/t1.6435-9/38692660_603296943405867_8633778026179461120_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=127cfc&_nc_ohc=k6z-_QI-YSoQ7kNvgGwEh8N&_nc_ht=scontent.fbkk12-5.fna&_nc_gid=AR9RBYgTUxAYCE2a3cu5UHo&oh=00_AYAgPc0LwFvRioJC_pWeo-6_fuibRLkYSaoy0srGR-QJRA&oe=6729BE88,0.9612445831298828
ขมิ้นกับปู, ครัวระเบียงน้ำ สะพานปทุมธานี 2,https://www.ryoiireview.com/upload/article/202202/1645601682_5ffad54ff10e81a32c5e9bff05156e7e.jpg,0.9776639342308044
ขมิ้นกับปู, ครัววันดีกุ้งเผา ริมแม่น้ำเจ้าพระยา,https://www.ryoiireview.com/upload/article/202212/1672218340_ded5bec2a01cba5e411900a932f60c36.jpg,0.9674128890037537
ขมิ้นกับปู,สยามกรุง กุ้งเผา,https://scontent.fbkk12-1.fna.fbcdn.net/v/t39.30808-6/314501601_498617828952137_4039238593510384634_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=cc71e4&_nc_ohc=YUJENZRndMcQ7kNvgGFWDe3&_nc_ht=scontent.fbkk12-1.fna&_nc_gid=AfDpKcW1lo8CTJMoYPCOoQx&oh=00_AYB0jrxDPPgM7pCvxtUXRioG_YX4WrtunQsdsJCqZp-Jjw&oe=67082F5C,0.9658022522926331
ขมิ้นกับปู,ร้านละมุน,https://scontent.fbkk12-1.fna.fbcdn.net/v/t39.30808-6/440861465_122158604870074579_4876046833458827189_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=833d8c&_nc_ohc=PjEDp_Y3xAQQ7kNvgHfSdxE&_nc_ht=scontent.fbkk12-1.fna&_nc_gid=A7iT2R5nOSucZtFjeiCiGXB&oh=00_AYADgWkNXl2DvyIX1RIoqUL5tN56xHtWe8GENak0rh2TcA&oe=67083B6E,0.9641033411026001
ขมิ้นกับปู,Know Name Café,https://www.reviewyourliving.com/wp-content/uploads/2022/01/Know-Name-Cafe-5.jpg,0.9631285667419434
ขมิ้นกับปู,กระติ๊บ เป็ดย่าง-ส้มตำ,https://f.ptcdn.info/651/068/000/q7mzuan9dSLH0O5Rmvy-o.jpg,0.9557387828826904
ขมิ้นกับปู, บ้านดอกจันทน์ริมน้ำ,https://www.tripgether.com/wp-content/uploads/tripgetter/PathumRimnam_2.jpg,0.9554300308227539
ขมิ้นกับปู, Wave Side Restaurant,https://t1.blockdit.com/photos/2023/11/65523de97efe920bf61c4df2_800x0xcover_XjfUsli1.jpg,0.9548323154449463
ขมิ้นกับปู, บ้านสวนริมคลอง,https://files.thailandtourismdirectory.go.th/assets/upload/2018/12/12/201812123a3b152d937877d3a1187a49e08ad155103105.jpg,0.9509192109107971
ขมิ้นกับปู, ครัวบุษบัน กุ้งเผา วอเตอร์วิว,https://scontent.kachon.com/files/news/328614/1544426472.jpeg,0.949095606803894
Better Cup Canteen & Cafe,ร้านอาหารครูจุก ริมเจ้าพระยา,https://img.wongnai.com/p/1920x0/2023/10/16/992eb73058c5457ebd6050dc72ce1b1f.jpg,0.9729812741279602
Better Cup Canteen & Cafe,ร้านอาหารครูจุก,https://img.wongnai.com/p/1920x0/2023/10/16/992eb73058c5457ebd6050dc72ce1b1f.jpg,0.9655371904373169
Better Cup Canteen & Cafe, พุงอิ่ม ณ ริมน้ำ,https://t1.blockdit.com/photos/2023/04/6449e9666bdc3fbd80251a6d_800x0xcover_DaltcnkE.jpg,0.9624236226081848
Better Cup Canteen & Cafe, บ้านดอกจันทน์ริมน้ำ,https://www.tripgether.com/wp-content/uploads/tripgetter/PathumRimnam_2.jpg,0.9605308771133423
Better Cup Canteen & Cafe, Quayside Cafe and Eatery,https://www.gourmetandcuisine.com/Images/editor_upload/_editor20200930081154_original.jpg,0.945967435836792
Better Cup Canteen & Cafe, Wine Port & clubhouse,https://www.77kaoded.com/wp-content/uploads/2018/05/30710405_2385499058142747_6769129467953545216_n.jpg,0.9457796812057495
Better Cup Canteen & Cafe,ร้านอาหารบ้านเคียงน้ำ,https://www.ryoiireview.com/upload/article/202202/1645604881_c1a0f6d70d15f1240edafbfe3ab63f08.jpg,0.9455842971801758
Better Cup Canteen & Cafe, Chill87,https://res.theconcert.com/c_thumb/40e42740f43a4a7b2f3e9c7170f0ea71d/379740882_721269243377264_5235449686681190216_n.jpg,0.9438905715942383
Better Cup Canteen & Cafe, ร้านอาหารแม่น้ำ,http://www.rangsitcity.com/images/column_1472750521/man%20(38).JPG,0.94251948595047
Better Cup Canteen & Cafe, ครัวระเบียงน้ำ สะพานปทุมธานี 2,https://www.ryoiireview.com/upload/article/202202/1645601682_5ffad54ff10e81a32c5e9bff05156e7e.jpg,0.9383406639099121
The local Restaurant,ต้นข้าวหอม Cafe & Farm,https://scontent.fbkk12-5.fna.fbcdn.net/v/t1.6435-9/118003747_964035850781927_96907773507414490_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=127cfc&_nc_ohc=elPcfq-hDAoQ7kNvgERcsd1&_nc_ht=scontent.fbkk12-5.fna&_nc_gid=A-cLtrfZqOPYSfmqcaDpHeH&oh=00_AYAfMDaLg9LXZIKPswfXbTefpWXzBNn2TY8Y-YYORgqCEw&oe=6729903C,0.9659820795059204
The local Restaurant, Wine Port & clubhouse,https://www.77kaoded.com/wp-content/uploads/2018/05/30710405_2385499058142747_6769129467953545216_n.jpg,0.9650742411613464
The local Restaurant,Florista Cafe And Eatery,https://img.wongnai.com/p/1920x0/2018/10/08/375fb8586bc844fdb2f20e7e29cedeb6.jpg,0.9545700550079346
The local Restaurant, Quayside Cafe and Eatery,https://www.gourmetandcuisine.com/Images/editor_upload/_editor20200930081154_original.jpg,0.951561450958252
The local Restaurant,COK Cream of The Koff,https://ak-d.tripcdn.com/images/1i64h2224p19c78io77C4_W_640_0_R5_Q80.jpg?proc=source/trip,0.9471940994262695
The local Restaurant, บ้านดอกจันทน์ริมน้ำ,https://www.tripgether.com/wp-content/uploads/tripgetter/PathumRimnam_2.jpg,0.9376659989356995
The local Restaurant,Better Cup Canteen & Cafe,https://k7w3n7p2.rocketcdn.me/wp-content/uploads/2022/09/Better-Cup-Canteen-and-Cafe-3.jpg,0.9197373986244202
The local Restaurant, ร้านอาหารแม่น้ำ,http://www.rangsitcity.com/images/column_1472750521/man%20(38).JPG,0.9094634056091309
The local Restaurant,ณ ปทุม คาเฟ่,https://s.isanook.com/tr/0/ui/287/1436109/326387579_852383812485880_6777828871055324190_n.jpg,0.9056151509284973
The local Restaurant,ร้านอาหารครูจุก ริมเจ้าพระยา,https://img.wongnai.com/p/1920x0/2023/10/16/992eb73058c5457ebd6050dc72ce1b1f.jpg,0.9034113883972168
ร้านละมุน, ครัวระเบียงน้ำ สะพานปทุมธานี 2,https://www.ryoiireview.com/upload/article/202202/1645601682_5ffad54ff10e81a32c5e9bff05156e7e.jpg,0.9790731072425842
ร้านละมุน,สยามกรุง กุ้งเผา,https://scontent.fbkk12-1.fna.fbcdn.net/v/t39.30808-6/314501601_498617828952137_4039238593510384634_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=cc71e4&_nc_ohc=YUJENZRndMcQ7kNvgGFWDe3&_nc_ht=scontent.fbkk12-1.fna&_nc_gid=AfDpKcW1lo8CTJMoYPCOoQx&oh=00_AYB0jrxDPPgM7pCvxtUXRioG_YX4WrtunQsdsJCqZp-Jjw&oe=67082F5C,0.9740545749664307
ร้านละมุน,ร้านสมยงตำซั่ว,https://mpics.mgronline.com/pics/Images/560000002885001.JPEG,0.9725986123085022
ร้านละมุน, บ้านสวนริมคลอง,https://files.thailandtourismdirectory.go.th/assets/upload/2018/12/12/201812123a3b152d937877d3a1187a49e08ad155103105.jpg,0.9711342453956604
ร้านละมุน, ครัวกรกนก,https://scontent.fbkk12-1.fna.fbcdn.net/v/t39.30808-6/340852073_238117838710037_8386789125630098394_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=833d8c&_nc_ohc=EikxmxvrKAgQ7kNvgEKTL7T&_nc_ht=scontent.fbkk12-1.fna&_nc_gid=Af2MQN7bj3yvR1mMOb8Oaz8&oh=00_AYCGy_LiV8NwQh55vtN1cuxpCmZRiu0M_keSnA-Q7qR3pg&oe=67088444,0.9701220989227295
ร้านละมุน, Wave Side Restaurant,https://t1.blockdit.com/photos/2023/11/65523de97efe920bf61c4df2_800x0xcover_XjfUsli1.jpg,0.9688242673873901
ร้านละมุน, ครัววันดีกุ้งเผา ริมแม่น้ำเจ้าพระยา,https://www.ryoiireview.com/upload/article/202212/1672218340_ded5bec2a01cba5e411900a932f60c36.jpg,0.9685045480728149
ร้านละมุน, ครัวบุษบัน กุ้งเผา วอเตอร์วิว,https://scontent.kachon.com/files/news/328614/1544426472.jpeg,0.9646615386009216
ร้านละมุน,ขมิ้นกับปู,https://img.wongnai.com/p/1920x0/2018/06/18/9c2b7a4cfe72480197cfc5c25558d281.jpg,0.9641033411026001
ร้านละมุน,Know Name Café,https://www.reviewyourliving.com/wp-content/uploads/2022/01/Know-Name-Cafe-5.jpg,0.9638140201568604
ร้านอาหารครูจุก ริมเจ้าพระยา,ร้านอาหารครูจุก,https://img.wongnai.com/p/1920x0/2023/10/16/992eb73058c5457ebd6050dc72ce1b1f.jpg,0.9843394756317139
ร้านอาหารครูจุก ริมเจ้าพระยา,Better Cup Canteen & Cafe,https://k7w3n7p2.rocketcdn.me/wp-content/uploads/2022/09/Better-Cup-Canteen-and-Cafe-3.jpg,0.9729812741279602
ร้านอาหารครูจุก ริมเจ้าพระยา, บ้านดอกจันทน์ริมน้ำ,https://www.tripgether.com/wp-content/uploads/tripgetter/PathumRimnam_2.jpg,0.9642391204833984
ร้านอาหารครูจุก ริมเจ้าพระยา, พุงอิ่ม ณ ริมน้ำ,https://t1.blockdit.com/photos/2023/04/6449e9666bdc3fbd80251a6d_800x0xcover_DaltcnkE.jpg,0.9555509686470032
ร้านอาหารครูจุก ริมเจ้าพระยา,ร้านอาหารบ้านเคียงน้ำ,https://www.ryoiireview.com/upload/article/202202/1645604881_c1a0f6d70d15f1240edafbfe3ab63f08.jpg,0.9539687037467957
ร้านอาหารครูจุก ริมเจ้าพระยา, ครัวระเบียงน้ำ สะพานปทุมธานี 2,https://www.ryoiireview.com/upload/article/202202/1645601682_5ffad54ff10e81a32c5e9bff05156e7e.jpg,0.9457097053527832
ร้านอาหารครูจุก ริมเจ้าพระยา, ครัววันดีกุ้งเผา ริมแม่น้ำเจ้าพระยา,https://www.ryoiireview.com/upload/article/202212/1672218340_ded5bec2a01cba5e411900a932f60c36.jpg,0.9456219673156738
ร้านอาหารครูจุก ริมเจ้าพระยา, Chill87,https://res.theconcert.com/c_thumb/40e42740f43a4a7b2f3e9c7170f0ea71d/379740882_721269243377264_5235449686681190216_n.jpg,0.9434027671813965
ร้านอาหารครูจุก ริมเจ้าพระยา, Wave Side Restaurant,https://t1.blockdit.com/photos/2023/11/65523de97efe920bf61c4df2_800x0xcover_XjfUsli1.jpg,0.9404884576797485
ร้านอาหารครูจุก ริมเจ้าพระยา, Wine Port & clubhouse,https://www.77kaoded.com/wp-content/uploads/2018/05/30710405_2385499058142747_6769129467953545216_n.jpg,0.9389634728431702
จัดจ้านสะท้านทุ่ง, บ้านสวนริมคลอง,https://files.thailandtourismdirectory.go.th/assets/upload/2018/12/12/201812123a3b152d937877d3a1187a49e08ad155103105.jpg,0.975185215473175
จัดจ้านสะท้านทุ่ง,ร้านสมยงตำซั่ว,https://mpics.mgronline.com/pics/Images/560000002885001.JPEG,0.9619625806808472
จัดจ้านสะท้านทุ่ง,บ้านชิดกรุง,https://www.maamjourney.com/wp-content/uploads/2019/04/Baan-Chid-Krung-%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%8A%E0%B8%B4%E0%B8%94%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87-%E0%B8%81%E0%B8%B8%E0%B9%89%E0%B8%87%E0%B9%80%E0%B8%9C%E0%B8%B2.jpg,0.9577175378799438
จัดจ้านสะท้านทุ่ง,ร้านละมุน,https://scontent.fbkk12-1.fna.fbcdn.net/v/t39.30808-6/440861465_122158604870074579_4876046833458827189_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=833d8c&_nc_ohc=PjEDp_Y3xAQQ7kNvgHfSdxE&_nc_ht=scontent.fbkk12-1.fna&_nc_gid=A7iT2R5nOSucZtFjeiCiGXB&oh=00_AYADgWkNXl2DvyIX1RIoqUL5tN56xHtWe8GENak0rh2TcA&oe=67083B6E,0.9543198347091675
จัดจ้านสะท้านทุ่ง, Wave Side Restaurant,https://t1.blockdit.com/photos/2023/11/65523de97efe920bf61c4df2_800x0xcover_XjfUsli1.jpg,0.953913688659668
จัดจ้านสะท้านทุ่ง, บ้านดอกจันทน์ริมน้ำ,https://www.tripgether.com/wp-content/uploads/tripgetter/PathumRimnam_2.jpg,0.9519562721252441
จัดจ้านสะท้านทุ่ง, ครัววันดีกุ้งเผา ริมแม่น้ำเจ้าพระยา,https://www.ryoiireview.com/upload/article/202212/1672218340_ded5bec2a01cba5e411900a932f60c36.jpg,0.9518589377403259
จัดจ้านสะท้านทุ่ง, ครัวระเบียงน้ำ สะพานปทุมธานี 2,https://www.ryoiireview.com/upload/article/202202/1645601682_5ffad54ff10e81a32c5e9bff05156e7e.jpg,0.9507082104682922
จัดจ้านสะท้านทุ่ง,โหงวโภชนา,https://storage.googleapis.com/atime-media-prod/content/f1a83649-b901-47f0-b5ff-0fb26874b387.png,0.9491015076637268
จัดจ้านสะท้านทุ่ง,สยามกรุง กุ้งเผา,https://scontent.fbkk12-1.fna.fbcdn.net/v/t39.30808-6/314501601_498617828952137_4039238593510384634_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=cc71e4&_nc_ohc=YUJENZRndMcQ7kNvgGFWDe3&_nc_ht=scontent.fbkk12-1.fna&_nc_gid=AfDpKcW1lo8CTJMoYPCOoQx&oh=00_AYB0jrxDPPgM7pCvxtUXRioG_YX4WrtunQsdsJCqZp-Jjw&oe=67082F5C,0.9474411010742188
เรือนบัวแซ่บนัว,ปิ่นโตนามีตาล,https://s.isanook.com/tr/0/ud/287/1436253/328252799_1672040349886589_13.jpg?ip/resize/w728/q80/jpg,0.9436291456222534
เรือนบัวแซ่บนัว,บ้านตานิด,https://www.prachachat.net/wp-content/uploads/2024/01/%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%95%E0%B8%B2%E0%B8%99%E0%B8%B4%E0%B8%94.jpg,0.9193893671035767
เรือนบัวแซ่บนัว,บ้านชิดกรุง,https://www.maamjourney.com/wp-content/uploads/2019/04/Baan-Chid-Krung-%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%8A%E0%B8%B4%E0%B8%94%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87-%E0%B8%81%E0%B8%B8%E0%B9%89%E0%B8%87%E0%B9%80%E0%B8%9C%E0%B8%B2.jpg,0.8784412145614624
เรือนบัวแซ่บนัว,Mushroom Hut Cafe,https://www.ryoiireview.com/upload/article/202101/1610602538_e89666feb714ab9c3946f28f00c5d8c4.jpg,0.8653887510299683
เรือนบัวแซ่บนัว,จัดจ้านสะท้านทุ่ง,https://scontent.fbkk12-2.fna.fbcdn.net/v/t39.30808-6/461924163_553446277254932_5860893141498320147_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=833d8c&_nc_ohc=z7jbGU4On9IQ7kNvgGvFHtA&_nc_ht=scontent.fbkk12-2.fna&_nc_gid=AhlrO8I7onzuoMJy1SbI-J-&oh=00_AYDOFa2iC4gUrHtTXge8Ymy7_C1Xf_XosnMZXlwfhlriHw&oe=670840AF,0.864736020565033
เรือนบัวแซ่บนัว, บ้านสวนริมคลอง,https://files.thailandtourismdirectory.go.th/assets/upload/2018/12/12/201812123a3b152d937877d3a1187a49e08ad155103105.jpg,0.8485293984413147
เรือนบัวแซ่บนัว,โหงวโภชนา,https://storage.googleapis.com/atime-media-prod/content/f1a83649-b901-47f0-b5ff-0fb26874b387.png,0.8478860259056091
เรือนบัวแซ่บนัว, ร้านอาหารแม่น้ำ,http://www.rangsitcity.com/images/column_1472750521/man%20(38).JPG,0.8449904918670654
เรือนบัวแซ่บนัว, บ้านดอกจันทน์ริมน้ำ,https://www.tripgether.com/wp-content/uploads/tripgetter/PathumRimnam_2.jpg,0.8390061259269714
เรือนบัวแซ่บนัว,ขมิ้นกับปู,https://img.wongnai.com/p/1920x0/2018/06/18/9c2b7a4cfe72480197cfc5c25558d281.jpg,0.8352822065353394
กันเอง เมืองเอก,แนบเนื้อ รังสิต,https://cms.dmpcdn.com/food/2022/11/16/4c47d700-657c-11ed-ab80-9d60b3598053_original.jpg,0.9795304536819458
กันเอง เมืองเอก,ดาวอังคารหมูกระทะ&ซีฟู้ด ปุฟเฟ่ต์,https://files.thailandtourismdirectory.go.th/assets/upload/2018/12/26/201812268b53a77948f32a744480dcaf45837ed3164552.jpg,0.9677261114120483
กันเอง เมืองเอก,สหชัย บะหมี่เกี๊ยวปู,https://img.wongnai.com/p/1920x0/2019/07/10/1265bd81afa6431cb4e6036f681293e3.jpg,0.9670241475105286
กันเอง เมืองเอก,จอมโหด บุฟเฟ่ต์,https://scontent.fbkk8-3.fna.fbcdn.net/v/t39.30808-6/297402862_1385689768592473_4548946901664861984_n.jpg?stp=dst-jpg_s720x720&_nc_cat=108&ccb=1-7&_nc_sid=833d8c&_nc_ohc=719CalInbh8Q7kNvgHxpiOU&_nc_ht=scontent.fbkk8-3.fna&_nc_gid=AXeLOvZKPMqWK_sBBuX7-zh&oh=00_AYBRarCLU4DnU6_NUAGyhiLGq9tF20qBaJmQw78DeSu1cw&oe=6708341B,0.9659175872802734
กันเอง เมืองเอก, ครัวบุษบัน กุ้งเผา วอเตอร์วิว,https://scontent.kachon.com/files/news/328614/1544426472.jpeg,0.9626878499984741
กันเอง เมืองเอก,Seabar Buffet,https://scontent.fbkk12-4.fna.fbcdn.net/v/t39.30808-6/327217095_914665266210831_29463445001489009_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=cc71e4&_nc_ohc=avtDiKL6EcEQ7kNvgHCgvdG&_nc_ht=scontent.fbkk12-4.fna&_nc_gid=AHJgteJ7aklqWmb2CloksJg&oh=00_AYCUE44cxcOhA1FcCTCEbMakcW8NgBYX6IqygKLF2kilCA&oe=6708423D,0.9601183533668518
กันเอง เมืองเอก,เจ๊ต้อยซีฟู้ด,https://scontent.fbkk12-5.fna.fbcdn.net/v/t1.6435-9/38692660_603296943405867_8633778026179461120_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=127cfc&_nc_ohc=k6z-_QI-YSoQ7kNvgGwEh8N&_nc_ht=scontent.fbkk12-5.fna&_nc_gid=AR9RBYgTUxAYCE2a3cu5UHo&oh=00_AYAgPc0LwFvRioJC_pWeo-6_fuibRLkYSaoy0srGR-QJRA&oe=6729BE88,0.9561354517936707
กันเอง เมืองเอก,สยามกรุง กุ้งเผา,https://scontent.fbkk12-1.fna.fbcdn.net/v/t39.30808-6/314501601_498617828952137_4039238593510384634_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=cc71e4&_nc_ohc=YUJENZRndMcQ7kNvgGFWDe3&_nc_ht=scontent.fbkk12-1.fna&_nc_gid=AfDpKcW1lo8CTJMoYPCOoQx&oh=00_AYB0jrxDPPgM7pCvxtUXRioG_YX4WrtunQsdsJCqZp-Jjw&oe=67082F5C,0.9462440013885498
กันเอง เมืองเอก,ทะเลทิพ คลอง 4,https://thebest.in.th/wp-content/uploads/2023/06/%E0%B8%97%E0%B8%B0%E0%B9%80%E0%B8%A5%E0%B8%97%E0%B8%B4%E0%B8%9E%E0%B8%8B%E0%B8%B5%E0%B8%9F%E0%B8%B9%E0%B9%89%E0%B8%94-%E0%B8%A3%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B4%E0%B8%95%E0%B8%84%E0%B8%A5%E0%B8%AD%E0%B8%874.jpeg,0.9418364763259888
กันเอง เมืองเอก,กระติ๊บ เป็ดย่าง-ส้มตำ,https://f.ptcdn.info/651/068/000/q7mzuan9dSLH0O5Rmvy-o.jpg,0.9414536952972412
สหชัย บะหมี่เกี๊ยวปู,Seabar Buffet,https://scontent.fbkk12-4.fna.fbcdn.net/v/t39.30808-6/327217095_914665266210831_29463445001489009_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=cc71e4&_nc_ohc=avtDiKL6EcEQ7kNvgHCgvdG&_nc_ht=scontent.fbkk12-4.fna&_nc_gid=AHJgteJ7aklqWmb2CloksJg&oh=00_AYCUE44cxcOhA1FcCTCEbMakcW8NgBYX6IqygKLF2kilCA&oe=6708423D,0.967514157295227
สหชัย บะหมี่เกี๊ยวปู,กันเอง เมืองเอก,https://scontent.fbkk12-5.fna.fbcdn.net/v/t39.30808-6/461565265_1071581208086484_6409210573718564552_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=833d8c&_nc_ohc=cao5gHdMmPMQ7kNvgE7zkGx&_nc_ht=scontent.fbkk12-5.fna&_nc_gid=Ab50_4k2kqhTeSid9klmXYy&oh=00_AYB3l6u2qMj9Nn88bXsNsJ7ukCxileBCL4IKPPks05_9MA&oe=670812A6,0.9670241475105286
สหชัย บะหมี่เกี๊ยวปู,แนบเนื้อ รังสิต,https://cms.dmpcdn.com/food/2022/11/16/4c47d700-657c-11ed-ab80-9d60b3598053_original.jpg,0.9630036950111389
สหชัย บะหมี่เกี๊ยวปู,ดาวอังคารหมูกระทะ&ซีฟู้ด ปุฟเฟ่ต์,https://files.thailandtourismdirectory.go.th/assets/upload/2018/12/26/201812268b53a77948f32a744480dcaf45837ed3164552.jpg,0.9622592329978943
